start,end,node,lmp,mlc,mcc
2024-02-09 02:30:00-05:00,2024-02-09 02:35:00-05:00,LOUISIANA.HUB,11.38,0.31,-0.12
2024-02-09 02:30:00-05:00,2024-02-09 02:35:00-05:00,MICHIGAN.HUB,10.83,0.14,-0.5
2024-02-09 02:30:00-05:00,2024-02-09 02:35:00-05:00,MINN.HUB,14.49,-0.38,3.68
2024-02-09 02:30:00-05:00,2024-02-09 02:35:00-05:00,MS.HUB,11.15,0.07,-0.11
2024-02-09 02:30:00-05:00,2024-02-09 02:35:00-05:00,TEXAS.HUB,11.31,0.24,-0.12
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,ARKANSAS.HUB,11.0,-0.22,0.35
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,ILLINOIS.HUB,11.01,-0.22,0.36
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,INDIANA.HUB,11.51,0.33,0.31
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,LOUISIANA.HUB,11.52,0.29,0.36
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,MICHIGAN.HUB,10.99,0.12,0.0
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,MINN.HUB,11.23,-0.39,0.75
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,MS.HUB,11.31,0.07,0.37
2024-02-09 02:35:00-05:00,2024-02-09 02:40:00-05:00,TEXAS.HUB,11.46,0.25,0.34
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,ARKANSAS.HUB,11.09,-0.21,0.36
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,ILLINOIS.HUB,11.06,-0.22,0.34
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,INDIANA.HUB,11.56,0.33,0.29
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,LOUISIANA.HUB,11.61,0.3,0.37
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,MICHIGAN.HUB,11.05,0.11,0.0
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,MINN.HUB,11.29,-0.39,0.74
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,MS.HUB,11.39,0.07,0.38
2024-02-09 02:40:00-05:00,2024-02-09 02:45:00-05:00,TEXAS.HUB,11.55,0.26,0.35
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,ARKANSAS.HUB,11.1,-0.21,0.62
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,ILLINOIS.HUB,11.18,-0.19,0.68
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,INDIANA.HUB,11.5,0.33,0.48
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,LOUISIANA.HUB,11.63,0.31,0.63
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,MICHIGAN.HUB,10.8,0.11,0.0
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,MINN.HUB,10.23,-0.39,-0.07
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,MS.HUB,11.41,0.07,0.65
2024-02-09 02:45:00-05:00,2024-02-09 02:50:00-05:00,TEXAS.HUB,11.57,0.28,0.6
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,ARKANSAS.HUB,10.72,-0.22,0.38
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,ILLINOIS.HUB,10.8,-0.18,0.42
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,INDIANA.HUB,11.19,0.34,0.29
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,LOUISIANA.HUB,11.23,0.28,0.39
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,MICHIGAN.HUB,10.68,0.12,0.0
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,MINN.HUB,10.79,-0.4,0.63
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,MS.HUB,11.02,0.06,0.4
2024-02-09 02:50:00-05:00,2024-02-09 02:55:00-05:00,TEXAS.HUB,11.19,0.26,0.37
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,ARKANSAS.HUB,10.79,-0.23,0.39
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,ILLINOIS.HUB,10.82,-0.18,0.37
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,INDIANA.HUB,11.28,0.33,0.32
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,LOUISIANA.HUB,11.31,0.29,0.39
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,MICHIGAN.HUB,10.74,0.11,0.0
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,MINN.HUB,11.02,-0.4,0.79
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,MS.HUB,11.09,0.06,0.4
2024-02-09 02:55:00-05:00,2024-02-09 03:00:00-05:00,TEXAS.HUB,11.26,0.25,0.38
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,ARKANSAS.HUB,10.8,-0.23,0.39
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,ILLINOIS.HUB,10.84,-0.17,0.37
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,INDIANA.HUB,11.27,0.32,0.31
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,LOUISIANA.HUB,11.3,0.27,0.39
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,MICHIGAN.HUB,10.73,0.09,0.0
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,MINN.HUB,11.04,-0.39,0.79
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,MS.HUB,11.1,0.06,0.4
2024-02-09 03:00:00-05:00,2024-02-09 03:05:00-05:00,TEXAS.HUB,11.24,0.23,0.37
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,ARKANSAS.HUB,11.43,-0.24,0.0
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,ILLINOIS.HUB,11.5,-0.17,0.0
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,INDIANA.HUB,12.01,0.34,0.0
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,LOUISIANA.HUB,11.95,0.28,0.0
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,MICHIGAN.HUB,11.76,0.09,0.0
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,MINN.HUB,13.75,-0.41,2.49
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,MS.HUB,11.72,0.05,0.0
2024-02-09 03:05:00-05:00,2024-02-09 03:10:00-05:00,TEXAS.HUB,11.91,0.24,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,ARKANSAS.HUB,11.36,-0.25,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,ILLINOIS.HUB,11.45,-0.16,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,INDIANA.HUB,11.96,0.35,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,LOUISIANA.HUB,11.89,0.28,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,MICHIGAN.HUB,11.7,0.09,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,MINN.HUB,13.35,-0.41,2.15
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,MS.HUB,11.66,0.05,0.0
2024-02-09 03:10:00-05:00,2024-02-09 03:15:00-05:00,TEXAS.HUB,11.84,0.23,0.0
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,ARKANSAS.HUB,11.31,-0.25,0.69
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,ILLINOIS.HUB,11.49,-0.13,0.75
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,INDIANA.HUB,11.74,0.35,0.52
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,LOUISIANA.HUB,11.83,0.27,0.69
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,MICHIGAN.HUB,10.98,0.11,0.0
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,MINN.HUB,10.67,-0.4,0.2
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,MS.HUB,11.63,0.05,0.71
2024-02-09 03:15:00-05:00,2024-02-09 03:20:00-05:00,TEXAS.HUB,11.75,0.22,0.66
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,ARKANSAS.HUB,11.06,-0.27,0.0
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,ILLINOIS.HUB,11.21,-0.12,0.0
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,INDIANA.HUB,11.7,0.37,0.0
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,LOUISIANA.HUB,11.6,0.27,0.0
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,MICHIGAN.HUB,11.47,0.14,0.0
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,MINN.HUB,13.03,-0.41,2.11
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,MS.HUB,11.37,0.04,0.0
2024-02-09 03:20:00-05:00,2024-02-09 03:25:00-05:00,TEXAS.HUB,11.55,0.22,0.0
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,ARKANSAS.HUB,11.31,-0.28,0.37
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,ILLINOIS.HUB,11.5,-0.12,0.4
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,INDIANA.HUB,11.88,0.38,0.28
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,LOUISIANA.HUB,11.85,0.26,0.37
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,MICHIGAN.HUB,11.38,0.16,0.0
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,MINN.HUB,11.91,-0.43,1.12
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,MS.HUB,11.64,0.04,0.38
2024-02-09 03:25:00-05:00,2024-02-09 03:30:00-05:00,TEXAS.HUB,11.76,0.19,0.35
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,ARKANSAS.HUB,11.35,-0.28,0.36
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,ILLINOIS.HUB,11.56,-0.1,0.39
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,INDIANA.HUB,11.93,0.39,0.27
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,LOUISIANA.HUB,11.89,0.26,0.36
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,MICHIGAN.HUB,11.43,0.16,0.0
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,MINN.HUB,11.8,-0.44,0.97
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,MS.HUB,11.68,0.04,0.37
2024-02-09 03:30:00-05:00,2024-02-09 03:35:00-05:00,TEXAS.HUB,11.82,0.2,0.35
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,ARKANSAS.HUB,11.26,-0.28,0.36
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,ILLINOIS.HUB,11.48,-0.09,0.39
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,INDIANA.HUB,11.84,0.39,0.27
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,LOUISIANA.HUB,11.8,0.26,0.36
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,MICHIGAN.HUB,11.34,0.16,0.0
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,MINN.HUB,11.69,-0.44,0.95
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,MS.HUB,11.58,0.03,0.37
2024-02-09 03:35:00-05:00,2024-02-09 03:40:00-05:00,TEXAS.HUB,11.74,0.21,0.35
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,ARKANSAS.HUB,11.44,-0.3,0.34
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,ILLINOIS.HUB,11.68,-0.09,0.37
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,INDIANA.HUB,12.05,0.39,0.26
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,LOUISIANA.HUB,11.98,0.24,0.34
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,MICHIGAN.HUB,11.56,0.16,0.0
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,MINN.HUB,12.0,-0.45,1.05
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,MS.HUB,11.76,0.01,0.35
2024-02-09 03:40:00-05:00,2024-02-09 03:45:00-05:00,TEXAS.HUB,11.94,0.21,0.33
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,ARKANSAS.HUB,11.58,-0.31,0.0
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,ILLINOIS.HUB,11.8,-0.09,0.0
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,INDIANA.HUB,12.29,0.4,0.0
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,LOUISIANA.HUB,12.13,0.24,0.0
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,MICHIGAN.HUB,12.05,0.16,0.0
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,MINN.HUB,13.62,-0.46,2.19
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,MS.HUB,11.9,0.01,0.0
2024-02-09 03:45:00-05:00,2024-02-09 03:50:00-05:00,TEXAS.HUB,12.07,0.18,0.0
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,ARKANSAS.HUB,11.52,-0.3,0.34
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,ILLINOIS.HUB,11.76,-0.09,0.37
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,INDIANA.HUB,12.12,0.38,0.26
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,LOUISIANA.HUB,12.06,0.24,0.34
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,MICHIGAN.HUB,11.63,0.15,0.0
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,MINN.HUB,12.04,-0.46,1.02
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,MS.HUB,11.84,0.01,0.35
2024-02-09 03:50:00-05:00,2024-02-09 03:55:00-05:00,TEXAS.HUB,11.98,0.18,0.32
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,ARKANSAS.HUB,11.4,-0.29,0.34
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,ILLINOIS.HUB,11.64,-0.08,0.37
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,INDIANA.HUB,12.01,0.4,0.26
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,LOUISIANA.HUB,11.94,0.25,0.34
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,MICHIGAN.HUB,11.51,0.16,0.0
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,MINN.HUB,11.67,-0.48,0.8
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,MS.HUB,11.73,0.03,0.35
2024-02-09 03:55:00-05:00,2024-02-09 04:00:00-05:00,TEXAS.HUB,11.86,0.18,0.33
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,ARKANSAS.HUB,11.64,-0.29,0.33
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,ILLINOIS.HUB,11.88,-0.08,0.36
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,INDIANA.HUB,12.25,0.4,0.25
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,LOUISIANA.HUB,12.18,0.25,0.33
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,MICHIGAN.HUB,11.76,0.16,0.0
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,MINN.HUB,11.97,-0.48,0.85
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,MS.HUB,11.96,0.02,0.34
2024-02-09 04:00:00-05:00,2024-02-09 04:05:00-05:00,TEXAS.HUB,12.11,0.19,0.32
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,ARKANSAS.HUB,11.64,-0.28,0.33
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,ILLINOIS.HUB,11.87,-0.09,0.37
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,INDIANA.HUB,12.25,0.4,0.26
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,LOUISIANA.HUB,12.18,0.25,0.34
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,MICHIGAN.HUB,11.75,0.16,0.0
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,MINN.HUB,11.93,-0.5,0.84
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,MS.HUB,11.97,0.03,0.35
2024-02-09 04:05:00-05:00,2024-02-09 04:10:00-05:00,TEXAS.HUB,12.11,0.2,0.32
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,ARKANSAS.HUB,11.63,-0.28,0.33
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,ILLINOIS.HUB,11.86,-0.08,0.36
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,INDIANA.HUB,12.26,0.43,0.25
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,LOUISIANA.HUB,12.16,0.24,0.34
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,MICHIGAN.HUB,11.75,0.17,0.0
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,MINN.HUB,11.93,-0.49,0.84
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,MS.HUB,11.95,0.03,0.34
2024-02-09 04:10:00-05:00,2024-02-09 04:15:00-05:00,TEXAS.HUB,12.09,0.19,0.32
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,ARKANSAS.HUB,11.68,-0.29,0.35
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,ILLINOIS.HUB,11.94,-0.06,0.38
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,INDIANA.HUB,12.33,0.44,0.27
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,LOUISIANA.HUB,12.2,0.23,0.35
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,MICHIGAN.HUB,11.79,0.17,0.0
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,MINN.HUB,11.92,-0.51,0.81
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,MS.HUB,12.0,0.02,0.36
2024-02-09 04:15:00-05:00,2024-02-09 04:20:00-05:00,TEXAS.HUB,12.14,0.18,0.34
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,ARKANSAS.HUB,11.67,-0.31,0.33
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,ILLINOIS.HUB,11.95,-0.06,0.36
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,INDIANA.HUB,12.35,0.45,0.25
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,LOUISIANA.HUB,12.19,0.2,0.34
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,MICHIGAN.HUB,11.83,0.18,0.0
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,MINN.HUB,12.01,-0.5,0.86
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,MS.HUB,11.98,-0.02,0.35
2024-02-09 04:20:00-05:00,2024-02-09 04:25:00-05:00,TEXAS.HUB,12.13,0.16,0.32
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,ARKANSAS.HUB,11.74,-0.3,0.31
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,ILLINOIS.HUB,12.01,-0.06,0.34
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,INDIANA.HUB,12.42,0.45,0.24
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,LOUISIANA.HUB,12.25,0.2,0.32
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,MICHIGAN.HUB,11.89,0.16,0.0
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,MINN.HUB,11.0,-0.51,-0.22
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,MS.HUB,12.05,0.0,0.32
2024-02-09 04:25:00-05:00,2024-02-09 04:30:00-05:00,TEXAS.HUB,12.19,0.16,0.3
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,ARKANSAS.HUB,11.94,-0.3,0.0
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,ILLINOIS.HUB,13.12,-0.07,0.95
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,INDIANA.HUB,12.69,0.45,0.0
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,LOUISIANA.HUB,12.48,0.24,0.0
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,MICHIGAN.HUB,12.36,0.12,0.0
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,MINN.HUB,11.81,-0.53,0.1
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,MS.HUB,12.25,0.01,0.0
2024-02-09 04:30:00-05:00,2024-02-09 04:35:00-05:00,TEXAS.HUB,12.45,0.21,0.0
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,ARKANSAS.HUB,12.31,-0.24,2.09
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,ILLINOIS.HUB,11.68,-0.05,1.27
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,INDIANA.HUB,11.14,0.4,0.28
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,LOUISIANA.HUB,12.62,0.23,1.93
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,MICHIGAN.HUB,9.89,0.12,-0.69
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,MINN.HUB,5.9,-0.47,-4.09
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,MS.HUB,12.38,0.02,1.9
2024-02-09 04:35:00-05:00,2024-02-09 04:40:00-05:00,TEXAS.HUB,12.69,0.19,2.04
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,ARKANSAS.HUB,12.97,-0.29,0.65
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,ILLINOIS.HUB,13.81,-0.06,1.26
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,INDIANA.HUB,13.34,0.5,0.23
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,LOUISIANA.HUB,13.49,0.26,0.62
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,MICHIGAN.HUB,11.94,0.14,-0.81
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,MINN.HUB,11.69,-0.61,-0.31
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,MS.HUB,13.26,0.03,0.62
2024-02-09 04:40:00-05:00,2024-02-09 04:45:00-05:00,TEXAS.HUB,13.47,0.23,0.63
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,ARKANSAS.HUB,14.7,-0.31,2.41
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,ILLINOIS.HUB,14.5,-0.04,1.94
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,INDIANA.HUB,13.33,0.51,0.22
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,LOUISIANA.HUB,15.04,0.23,2.21
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,MICHIGAN.HUB,11.94,0.15,-0.81
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,MINN.HUB,7.03,-0.59,-4.98
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,MS.HUB,14.77,0.0,2.17
2024-02-09 04:45:00-05:00,2024-02-09 04:50:00-05:00,TEXAS.HUB,15.15,0.2,2.35
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,ARKANSAS.HUB,13.26,-0.27,2.57
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,ILLINOIS.HUB,13.37,-0.03,2.44
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,INDIANA.HUB,12.17,0.47,0.74
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,LOUISIANA.HUB,13.58,0.19,2.43
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,MICHIGAN.HUB,10.41,0.18,-0.73
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,MINN.HUB,4.33,-0.55,-6.08
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,MS.HUB,13.37,0.0,2.41
2024-02-09 04:50:00-05:00,2024-02-09 04:55:00-05:00,TEXAS.HUB,13.62,0.16,2.5
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,ARKANSAS.HUB,14.89,-0.31,2.63
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,ILLINOIS.HUB,13.19,-0.03,0.65
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,INDIANA.HUB,13.52,0.52,0.43
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,LOUISIANA.HUB,15.22,0.2,2.45
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,MICHIGAN.HUB,11.93,0.18,-0.82
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,MINN.HUB,6.96,-0.64,-4.97
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,MS.HUB,14.98,0.0,2.41
2024-02-09 04:55:00-05:00,2024-02-09 05:00:00-05:00,TEXAS.HUB,15.3,0.16,2.57
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,ARKANSAS.HUB,11.76,-0.33,0.35
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,ILLINOIS.HUB,13.38,-0.03,1.67
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,INDIANA.HUB,12.48,0.48,0.26
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,LOUISIANA.HUB,12.24,0.15,0.35
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,MICHIGAN.HUB,11.14,0.17,-0.77
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,MINN.HUB,11.38,-0.53,0.17
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,MS.HUB,12.07,-0.03,0.36
2024-02-09 05:00:00-05:00,2024-02-09 05:05:00-05:00,TEXAS.HUB,12.19,0.12,0.33
2024-02-09 05:05:00-05:00,2024-02-09 05:10:00-05:00,ARKANSAS.HUB,14.7,-0.44,0.0
